activated,significance,energy_consumed,processing_time,threshold_used,ground_truth,dataset_name,config_name
False,0.2685591105234493,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
False,0.20868968769004176,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.284255038916582,9.737020155666329,0.001142127519458291,0.92,0,iot_sensors,baseline_linear
True,0.2954490051457177,9.78179602058287,0.001147724502572859,0.92,0,iot_sensors,baseline_linear
False,0.3756132304623583,0.5,8.19999841041863e-05,0.92,0,iot_sensors,baseline_linear
False,0.37725572044858346,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
True,0.30056947576606596,9.802277903064263,0.001150284737883033,0.92,0,iot_sensors,baseline_linear
False,0.3288859704809227,0.5,8.159998105838895e-05,0.92,0,iot_sensors,baseline_linear
False,0.24046919678826517,0.5,8.560001151636243e-05,0.92,0,iot_sensors,baseline_linear
True,0.5483848455943047,10.793539382377219,0.0012741924227971525,0.92,0,iot_sensors,baseline_linear
True,0.2908263812217948,9.76330552488718,0.0011454131906108974,0.92,0,iot_sensors,baseline_linear
False,0.9065659505639776,0.5,8.339999476447701e-05,0.92,1,iot_sensors,baseline_linear
True,0.32638723905131206,9.905548956205248,0.0011631936195256561,0.92,0,iot_sensors,baseline_linear
True,0.27510358752243785,9.700414350089751,0.001137551793761219,0.92,0,iot_sensors,baseline_linear
True,0.45891738922148656,10.435669556885946,0.0012294586946107434,0.92,0,iot_sensors,baseline_linear
False,0.9553926829501634,0.5,8.440000237897038e-05,0.92,1,iot_sensors,baseline_linear
True,0.7434343112284993,11.573737244913998,0.0013717171556142497,0.92,1,iot_sensors,baseline_linear
False,0.3306811411826973,0.5,8.359999628737569e-05,0.92,0,iot_sensors,baseline_linear
True,0.3697987778990246,10.079195111596098,0.0011848993889495122,0.92,0,iot_sensors,baseline_linear
True,0.31459833934570164,9.858393357382807,0.0011572991696728507,0.92,0,iot_sensors,baseline_linear
False,0.8956183676453232,0.5,9.12000541575253e-05,0.92,1,iot_sensors,baseline_linear
False,0.34984644971836876,0.5,8.450000314041972e-05,0.92,0,iot_sensors,baseline_linear
False,0.35630574574906987,0.5,8.289999095723033e-05,0.92,0,iot_sensors,baseline_linear
False,0.2861587713848157,0.5,8.899997919797897e-05,0.92,0,iot_sensors,baseline_linear
False,0.3201500424057413,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
False,0.4506952444085587,0.5,8.339999476447701e-05,0.92,0,iot_sensors,baseline_linear
False,0.6224555661182007,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
False,0.22427386236305144,0.5,8.259998867288232e-05,0.92,0,iot_sensors,baseline_linear
False,0.3414162157908922,0.5,8.239998714998364e-05,0.92,0,iot_sensors,baseline_linear
True,0.2966049879365231,9.786419951746092,0.0011483024939682616,0.92,0,iot_sensors,baseline_linear
True,0.26957174495661124,9.678286979826446,0.0011347858724783057,0.92,0,iot_sensors,baseline_linear
False,0.35461220444748065,0.5,0.00010310002835467458,0.92,0,iot_sensors,baseline_linear
True,0.36573227816144055,10.062929112645762,0.0011828661390807203,0.92,0,iot_sensors,baseline_linear
True,0.2372923931323699,9.54916957252948,0.001118646196566185,0.92,0,iot_sensors,baseline_linear
True,0.2418715098587084,9.567486039434835,0.0011209357549293543,0.92,0,iot_sensors,baseline_linear
False,0.38476639191168993,0.5,9.159999899566174e-05,0.92,0,iot_sensors,baseline_linear
True,0.35822800748779693,10.032912029951188,0.0011791140037438986,0.92,0,iot_sensors,baseline_linear
True,0.4251354077520111,10.300541631008045,0.0012125677038760056,0.92,0,iot_sensors,baseline_linear
True,0.29757939764288194,9.790317590571528,0.001148789698821441,0.92,0,iot_sensors,baseline_linear
True,0.29665082608108195,9.786603304324327,0.001148325413040541,0.92,0,iot_sensors,baseline_linear
False,0.37018885113102235,0.5,8.490000618621707e-05,0.92,0,iot_sensors,baseline_linear
True,0.333723805656041,9.934895222624164,0.0011668619028280206,0.92,0,iot_sensors,baseline_linear
True,0.9175113769240275,12.270045507696112,0.0014587556884620137,0.92,1,iot_sensors,baseline_linear
True,0.3195416896204976,9.87816675848199,0.001159770844810249,0.92,0,iot_sensors,baseline_linear
False,0.3798781563519423,0.5,9.899999713525176e-05,0.92,0,iot_sensors,baseline_linear
True,0.44658718595873076,10.386348743834924,0.0012232935929793653,0.92,0,iot_sensors,baseline_linear
True,0.3463531322016282,9.985412528806513,0.001173176566100814,0.92,0,iot_sensors,baseline_linear
False,0.3306643988330388,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
False,0.5003446506077067,0.5,8.209998486563563e-05,0.92,0,iot_sensors,baseline_linear
False,0.33489520688131685,0.5,8.229998638853431e-05,0.92,0,iot_sensors,baseline_linear
True,0.4053153796519238,10.221261518607696,0.001202657689825962,0.92,0,iot_sensors,baseline_linear
True,0.7617590420371015,11.647036168148407,0.0013808795210185508,0.92,1,iot_sensors,baseline_linear
False,0.9070160416381038,0.5,9.200000204145908e-05,0.92,1,iot_sensors,baseline_linear
False,0.9010821970029248,0.5,8.520000847056508e-05,0.92,1,iot_sensors,baseline_linear
True,0.19294051183923946,9.371762047356958,0.0010964702559196197,0.92,0,iot_sensors,baseline_linear
False,0.23839946178087953,0.5,8.260004688054323e-05,0.92,0,iot_sensors,baseline_linear
True,0.37094139021097167,10.083765560843887,0.0011854706951054859,0.92,0,iot_sensors,baseline_linear
False,0.4518597151311766,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
False,0.25863972870254925,0.5,8.349999552592635e-05,0.92,0,iot_sensors,baseline_linear
False,0.25891490994465516,0.5,8.370005525648594e-05,0.92,0,iot_sensors,baseline_linear
True,0.3676564940643039,10.070625976257217,0.001183828247032152,0.92,0,iot_sensors,baseline_linear
False,0.5090036340842403,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
False,0.250490089048021,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.48911142540922387,10.556445701636894,0.001244555712704612,0.92,0,iot_sensors,baseline_linear
True,0.29323479798772967,9.77293919195092,0.0011466173989938648,0.92,0,iot_sensors,baseline_linear
True,0.4159954299753998,10.263981719901599,0.0012079977149876998,0.92,0,iot_sensors,baseline_linear
True,0.3417277610997561,9.966911044399025,0.001170863880549878,0.92,0,iot_sensors,baseline_linear
True,0.3849753790401919,10.139901516160768,0.001192487689520096,0.92,0,iot_sensors,baseline_linear
True,0.8121910941990387,11.848764376796156,0.0014060955470995193,0.92,1,iot_sensors,baseline_linear
False,0.4129110479866772,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
False,0.30688451042974996,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
True,0.26377093657977646,9.655083746319105,0.0011318854682898882,0.92,0,iot_sensors,baseline_linear
False,0.368359477643778,0.5,8.229998638853431e-05,0.92,0,iot_sensors,baseline_linear
True,0.362038254269915,10.04815301707966,0.0011810191271349575,0.92,0,iot_sensors,baseline_linear
True,0.3176457281861717,9.870582912744686,0.0011588228640930858,0.92,0,iot_sensors,baseline_linear
True,0.24019675411873526,9.560787016474942,0.0011200983770593676,0.92,0,iot_sensors,baseline_linear
False,0.25534231821829545,0.5,8.66000191308558e-05,0.92,0,iot_sensors,baseline_linear
False,0.2950308348964636,0.5,8.530000923201442e-05,0.92,0,iot_sensors,baseline_linear
False,0.3701837138157963,0.5,8.50000069476664e-05,0.92,0,iot_sensors,baseline_linear
True,0.29342166935915104,9.773686677436604,0.0011467108346795757,0.92,0,iot_sensors,baseline_linear
True,0.30933089634544386,9.837323585381776,0.0011546654481727218,0.92,0,iot_sensors,baseline_linear
True,0.3602294116979621,10.040917646791849,0.0011801147058489812,0.92,0,iot_sensors,baseline_linear
True,0.426809654154397,10.307238616617587,0.0012134048270771984,0.92,0,iot_sensors,baseline_linear
False,0.23516486765120045,0.5,8.279999019578099e-05,0.92,0,iot_sensors,baseline_linear
True,0.3391463626381555,9.956585450552621,0.0011695731813190777,0.92,0,iot_sensors,baseline_linear
True,0.26458906351990485,9.658356254079619,0.0011322945317599525,0.92,0,iot_sensors,baseline_linear
False,0.3027088443065505,0.5,0.00011939997784793377,0.92,0,iot_sensors,baseline_linear
False,0.2692527554456912,0.5,0.00010629999451339245,0.92,0,iot_sensors,baseline_linear
False,0.3668155833103574,0.5,8.709996473044157e-05,0.92,0,iot_sensors,baseline_linear
True,0.5168038016910693,10.667215206764277,0.0012584019008455348,0.92,0,iot_sensors,baseline_linear
False,0.31160467108189,0.5,8.680002065375447e-05,0.92,0,iot_sensors,baseline_linear
True,0.23649696435689144,9.545987857427566,0.0011182484821784457,0.92,0,iot_sensors,baseline_linear
True,0.37114733468028416,10.084589338721136,0.001185573667340142,0.92,0,iot_sensors,baseline_linear
True,0.3519835104194389,10.007934041677757,0.0011759917552097196,0.92,0,iot_sensors,baseline_linear
True,0.4460520884113749,10.3842083536455,0.0012230260442056876,0.92,0,iot_sensors,baseline_linear
False,0.2203001987232382,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
False,0.3314830771827144,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
False,0.46145995790176886,0.5,9.849999332800508e-05,0.92,0,iot_sensors,baseline_linear
True,0.26341068896751724,9.653642755870068,0.0011317053444837586,0.92,0,iot_sensors,baseline_linear
False,0.21374241582668937,0.5,8.520000847056508e-05,0.92,0,iot_sensors,baseline_linear
False,0.308134194104209,0.5,8.38999985717237e-05,0.92,0,iot_sensors,baseline_linear
False,0.28860553698668784,0.5,8.450000314041972e-05,0.92,0,iot_sensors,baseline_linear
True,0.33491462338485395,9.939658493539417,0.001167457311692427,0.92,0,iot_sensors,baseline_linear
False,0.3409712420740148,0.5,8.38999985717237e-05,0.92,0,iot_sensors,baseline_linear
False,0.27452879536101393,0.5,8.379999781027436e-05,0.92,0,iot_sensors,baseline_linear
True,0.20884657033716367,9.435386281348654,0.0011044232851685819,0.92,0,iot_sensors,baseline_linear
True,0.3472835729578614,9.989134291831446,0.0011736417864789308,0.92,0,iot_sensors,baseline_linear
False,0.465253627649209,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
True,0.3558062143556341,10.023224857422536,0.001177903107177817,0.92,0,iot_sensors,baseline_linear
False,0.30488205091771586,0.5,0.00012039998546242714,0.92,0,iot_sensors,baseline_linear
False,0.399621951313123,0.5,0.00018499995348975062,0.92,0,iot_sensors,baseline_linear
False,0.4049405495936923,0.5,0.00013230001786723733,0.92,0,iot_sensors,baseline_linear
False,0.33246830457654747,0.5,0.00011860002996399999,0.92,0,iot_sensors,baseline_linear
False,0.4123098014696526,0.5,9.019998833537102e-05,0.92,0,iot_sensors,baseline_linear
True,0.40808187927825074,10.232327517113005,0.0012040409396391254,0.92,0,iot_sensors,baseline_linear
True,0.3033857762063142,9.813543104825257,0.0011516928881031572,0.92,0,iot_sensors,baseline_linear
False,0.8152551319450764,0.5,8.77000275067985e-05,0.92,1,iot_sensors,baseline_linear
False,0.341700066548091,0.5,0.0001018000184558332,0.92,0,iot_sensors,baseline_linear
False,0.3993269176330342,0.5,8.789997082203627e-05,0.92,0,iot_sensors,baseline_linear
False,0.38887721629838695,0.5,8.399999933317304e-05,0.92,0,iot_sensors,baseline_linear
True,0.30370098353241237,9.81480393412965,0.0011518504917662064,0.92,0,iot_sensors,baseline_linear
True,0.455498648077238,10.421994592308952,0.001227749324038619,0.92,0,iot_sensors,baseline_linear
False,0.9240390482585964,0.5,8.430000161752105e-05,0.92,1,iot_sensors,baseline_linear
False,0.32898655573248764,0.5,9.609997505322099e-05,0.92,0,iot_sensors,baseline_linear
True,0.342837058776241,9.971348235104964,0.0011714185293881206,0.92,0,iot_sensors,baseline_linear
True,0.2620736066676691,9.648294426670676,0.0011310368033338345,0.92,0,iot_sensors,baseline_linear
False,0.3682755275513465,0.5,8.620001608505845e-05,0.92,0,iot_sensors,baseline_linear
True,0.47893788387813885,10.515751535512555,0.0012394689419390694,0.92,0,iot_sensors,baseline_linear
True,0.39806961190075246,10.19227844760301,0.0011990348059503762,0.92,0,iot_sensors,baseline_linear
False,0.4554182793614421,0.5,8.909997995942831e-05,0.92,0,iot_sensors,baseline_linear
True,0.2046739724154056,9.418695889661622,0.001102336986207703,0.92,0,iot_sensors,baseline_linear
True,0.31664550595559104,9.866582023822366,0.0011583227529777956,0.92,0,iot_sensors,baseline_linear
False,0.27596876832236616,0.5,8.450000314041972e-05,0.92,0,iot_sensors,baseline_linear
False,0.37802646540850526,0.5,8.200004231184721e-05,0.92,0,iot_sensors,baseline_linear
False,0.36859764950394003,0.5,9.34000127017498e-05,0.92,0,iot_sensors,baseline_linear
True,0.977095507678627,12.508382030714507,0.0014885477538393135,0.92,1,iot_sensors,baseline_linear
False,0.4134748700167477,0.5,8.47000046633184e-05,0.92,0,iot_sensors,baseline_linear
False,0.26742705252381216,0.5,9.039998985826969e-05,0.92,0,iot_sensors,baseline_linear
True,0.3094285518453634,9.837714207381454,0.0011547142759226817,0.92,0,iot_sensors,baseline_linear
True,0.8702178177781678,12.080871271112672,0.0014351089088890838,0.92,1,iot_sensors,baseline_linear
False,0.32472119988325787,0.5,8.999998681247234e-05,0.92,0,iot_sensors,baseline_linear
True,0.3403945254685779,9.961578101874313,0.001170197262734289,0.92,0,iot_sensors,baseline_linear
True,0.2577058651743399,9.63082346069736,0.0011288529325871699,0.92,0,iot_sensors,baseline_linear
True,0.9167844147757765,12.267137659103106,0.0014583922073878883,0.92,1,iot_sensors,baseline_linear
False,0.3381728547923611,0.5,0.00013589998707175255,0.92,0,iot_sensors,baseline_linear
False,0.3492685205277161,0.5,9.44999628700316e-05,0.92,0,iot_sensors,baseline_linear
True,0.454926093904691,10.419704375618766,0.0012274630469523455,0.92,0,iot_sensors,baseline_linear
True,0.3713180234439079,10.08527209377563,0.0011856590117219539,0.92,0,iot_sensors,baseline_linear
False,0.2701809476769613,0.5,8.410000009462237e-05,0.92,0,iot_sensors,baseline_linear
False,0.4465125921749915,0.5,9.360001422464848e-05,0.92,0,iot_sensors,baseline_linear
True,0.41874698715315223,10.27498794861261,0.001209373493576576,0.92,0,iot_sensors,baseline_linear
False,0.7232098174752325,0.5,8.369999704882503e-05,0.92,1,iot_sensors,baseline_linear
True,0.30900219022634495,9.836008760905381,0.0011545010951131724,0.92,0,iot_sensors,baseline_linear
False,0.35435978775353344,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
False,0.3217330601621094,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.272808539439654,9.691234157758617,0.0011364042697198271,0.92,0,iot_sensors,baseline_linear
True,0.3444872635305552,9.97794905412222,0.0011722436317652776,0.92,0,iot_sensors,baseline_linear
False,0.26013545774599883,0.5,8.490000618621707e-05,0.92,0,iot_sensors,baseline_linear
False,0.2912614362134474,0.5,8.310005068778992e-05,0.92,0,iot_sensors,baseline_linear
True,0.3907707839794417,10.163083135917766,0.0011953853919897208,0.92,0,iot_sensors,baseline_linear
False,0.2990571300291149,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.3634311124790493,0.5,0.00010169995948672295,0.92,0,iot_sensors,baseline_linear
False,0.20633345794440017,0.5,9.159999899566174e-05,0.92,0,iot_sensors,baseline_linear
True,0.25978323969848843,9.639132958793953,0.0011298916198492443,0.92,0,iot_sensors,baseline_linear
False,0.43884920913598485,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
False,0.4151806385874484,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
True,0.9525640656119742,12.410256262447897,0.001476282032805987,0.92,1,iot_sensors,baseline_linear
False,0.3103979309479144,0.5,9.55999712459743e-05,0.92,0,iot_sensors,baseline_linear
False,0.2993976961617724,0.5,8.680002065375447e-05,0.92,0,iot_sensors,baseline_linear
False,0.30729942343429134,0.5,8.359999628737569e-05,0.92,0,iot_sensors,baseline_linear
True,0.8951443868684825,12.18057754747393,0.0014475721934342411,0.92,1,iot_sensors,baseline_linear
True,0.3847371139723694,10.138948455889478,0.001192368556986185,0.92,0,iot_sensors,baseline_linear
True,0.39439245707099874,10.177569828283996,0.0011971962285354993,0.92,0,iot_sensors,baseline_linear
False,0.29164603582697535,0.5,9.510002564638853e-05,0.92,0,iot_sensors,baseline_linear
True,0.9132935511374225,12.253174204549689,0.0014566467755687113,0.92,1,iot_sensors,baseline_linear
True,0.4938373496333151,10.57534939853326,0.0012469186748166577,0.92,0,iot_sensors,baseline_linear
False,0.40217209609076177,0.5,8.709996473044157e-05,0.92,0,iot_sensors,baseline_linear
False,0.38411895231581705,0.5,8.480000542476773e-05,0.92,0,iot_sensors,baseline_linear
False,0.27201091026874574,0.5,9.190000128000975e-05,0.92,0,iot_sensors,baseline_linear
True,0.2145268323802911,9.458107329521164,0.0011072634161901455,0.92,0,iot_sensors,baseline_linear
True,0.3406802350319843,9.962720940127937,0.0011703401175159921,0.92,0,iot_sensors,baseline_linear
False,0.31938092216866487,0.5,8.410000009462237e-05,0.92,0,iot_sensors,baseline_linear
False,0.39877305837793586,0.5,8.829997386783361e-05,0.92,0,iot_sensors,baseline_linear
True,0.8296903553325541,11.918761421330217,0.001414845177666277,0.92,1,iot_sensors,baseline_linear
True,0.36815022182575957,10.072600887303038,0.0011840751109128797,0.92,0,iot_sensors,baseline_linear
False,0.9406455731990844,0.5,8.939998224377632e-05,0.92,1,iot_sensors,baseline_linear
True,0.3054653055581221,9.821861222232489,0.0011527326527790611,0.92,0,iot_sensors,baseline_linear
False,0.4202757528234235,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.21206583299284415,9.448263331971377,0.001106032916496422,0.92,0,iot_sensors,baseline_linear
False,0.3861598536871858,0.5,8.200004231184721e-05,0.92,0,iot_sensors,baseline_linear
True,0.9017603185460201,12.207041274184082,0.00145088015927301,0.92,1,iot_sensors,baseline_linear
False,0.29533624447519874,0.5,8.399999933317304e-05,0.92,0,iot_sensors,baseline_linear
False,0.9502467994857864,0.5,8.139997953549027e-05,0.92,1,iot_sensors,baseline_linear
False,0.31108341299278486,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.3914416976949747,10.1657667907799,0.0011957208488474873,0.92,0,iot_sensors,baseline_linear
False,0.47128132745502677,0.5,8.440000237897038e-05,0.92,0,iot_sensors,baseline_linear
True,0.2991451805948331,9.796580722379332,0.0011495725902974166,0.92,0,iot_sensors,baseline_linear
True,0.37250030744633084,10.090001229785324,0.0011862501537231653,0.92,0,iot_sensors,baseline_linear
False,0.5299218476260104,0.5,8.47000046633184e-05,0.92,0,iot_sensors,baseline_linear
False,0.2918908995053853,0.5,8.339999476447701e-05,0.92,0,iot_sensors,baseline_linear
True,0.3077261869166295,9.830904747666517,0.0011538630934583149,0.92,0,iot_sensors,baseline_linear
False,0.45723457040272525,0.5,8.349999552592635e-05,0.92,0,iot_sensors,baseline_linear
True,0.2758307307681734,9.703322923072694,0.001137915365384087,0.92,0,iot_sensors,baseline_linear
True,0.2589817941779676,9.63592717671187,0.001129490897088984,0.92,0,iot_sensors,baseline_linear
True,0.20775812723036796,9.431032508921472,0.0011038790636151842,0.92,0,iot_sensors,baseline_linear
True,0.5157012645266417,10.662805058106567,0.0012578506322633207,0.92,0,iot_sensors,baseline_linear
True,0.2825273975653569,9.730109590261428,0.0011412636987826786,0.92,0,iot_sensors,baseline_linear
False,0.3397388997235556,0.5,8.259998867288232e-05,0.92,0,iot_sensors,baseline_linear
False,0.34347337960314256,0.5,9.929999941959977e-05,0.92,0,iot_sensors,baseline_linear
True,0.93095758351769,12.323830334070761,0.001465478791758845,0.92,1,iot_sensors,baseline_linear
True,0.3960353474538602,10.18414138981544,0.0011980176737269302,0.92,0,iot_sensors,baseline_linear
False,0.30969332532144866,0.5,8.219998562708497e-05,0.92,0,iot_sensors,baseline_linear
True,0.35911730090755434,10.036469203630217,0.0011795586504537773,0.92,0,iot_sensors,baseline_linear
False,0.31394047621563653,0.5,8.089997572824359e-05,0.92,0,iot_sensors,baseline_linear
False,0.29724502318061496,0.5,9.220000356435776e-05,0.92,0,iot_sensors,baseline_linear
False,0.29038155652738207,0.5,8.169998181983829e-05,0.92,0,iot_sensors,baseline_linear
False,0.3124870907734247,0.5,8.00999696366489e-05,0.92,0,iot_sensors,baseline_linear
False,0.41890476202754234,0.5,8.069997420534492e-05,0.92,0,iot_sensors,baseline_linear
False,0.372778469240975,0.5,8.050003089010715e-05,0.92,0,iot_sensors,baseline_linear
False,0.39023996244011744,0.5,8.180004078894854e-05,0.92,0,iot_sensors,baseline_linear
False,0.34705009953615207,0.5,9.390001650899649e-05,0.92,0,iot_sensors,baseline_linear
False,0.3933603836544754,0.5,8.399999933317304e-05,0.92,0,iot_sensors,baseline_linear
False,0.23334390262940194,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.3241904044719106,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
True,0.3596602023901391,10.038640809560556,0.0011798301011950697,0.92,0,iot_sensors,baseline_linear
False,0.3435757498422647,0.5,8.420000085607171e-05,0.92,0,iot_sensors,baseline_linear
False,0.4067024289312703,0.5,0.0001175999641418457,0.92,0,iot_sensors,baseline_linear
False,0.27769370635654284,0.5,8.440000237897038e-05,0.92,0,iot_sensors,baseline_linear
True,0.2840844178927484,9.736337671570993,0.0011420422089463743,0.92,0,iot_sensors,baseline_linear
False,0.3454613060926021,0.5,8.180004078894854e-05,0.92,0,iot_sensors,baseline_linear
True,0.2661196804635857,9.664478721854342,0.0011330598402317928,0.92,0,iot_sensors,baseline_linear
False,0.24207190459403466,0.5,8.3099992480129e-05,0.92,0,iot_sensors,baseline_linear
True,0.482276951709366,10.529107806837464,0.001241138475854683,0.92,0,iot_sensors,baseline_linear
True,0.3741821939539287,10.096728775815714,0.0011870910969769644,0.92,0,iot_sensors,baseline_linear
True,0.27714166937419277,9.708566677496771,0.0011385708346870963,0.92,0,iot_sensors,baseline_linear
False,0.2324568422979267,0.5,8.290004916489124e-05,0.92,0,iot_sensors,baseline_linear
True,0.35994197761454827,10.039767910458194,0.0011799709888072744,0.92,0,iot_sensors,baseline_linear
False,0.3444274732066147,0.5,9.210000280290842e-05,0.92,0,iot_sensors,baseline_linear
False,0.28043095509751076,0.5,8.68999632075429e-05,0.92,0,iot_sensors,baseline_linear
True,0.21090944239158732,9.44363776956635,0.0011054547211957937,0.92,0,iot_sensors,baseline_linear
True,0.36045049689115793,10.041801987564632,0.0011802252484455788,0.92,0,iot_sensors,baseline_linear
False,0.32402102471566235,0.5,8.100003469735384e-05,0.92,0,iot_sensors,baseline_linear
True,0.3592470792414204,10.036988316965681,0.0011796235396207102,0.92,0,iot_sensors,baseline_linear
False,0.41304426245505077,0.5,9.059999138116837e-05,0.92,0,iot_sensors,baseline_linear
True,0.8766648317108943,12.106659326843578,0.0014383324158554471,0.92,1,iot_sensors,baseline_linear
False,0.23649228402723121,0.5,8.399999933317304e-05,0.92,0,iot_sensors,baseline_linear
True,0.23473569996421625,9.538942799856866,0.001117367849982108,0.92,0,iot_sensors,baseline_linear
False,0.4067890576397267,0.5,8.319999324157834e-05,0.92,0,iot_sensors,baseline_linear
False,0.4876253214198338,0.5,0.00010480004129931331,0.92,0,iot_sensors,baseline_linear
True,0.24836069298424485,9.59344277193698,0.0011241803464921226,0.92,0,iot_sensors,baseline_linear
True,0.330618825786466,9.922475303145864,0.001165309412893233,0.92,0,iot_sensors,baseline_linear
True,0.35515254067332097,10.020610162693284,0.0011775762703366607,0.92,0,iot_sensors,baseline_linear
False,0.3449651245607143,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
True,0.24503728489198295,9.580149139567931,0.0011225186424459915,0.92,0,iot_sensors,baseline_linear
True,0.36432468501373766,10.057298740054952,0.0011821623425068688,0.92,0,iot_sensors,baseline_linear
True,0.9155086369072786,12.262034547629113,0.0014577543184536392,0.92,1,iot_sensors,baseline_linear
False,0.905522127401332,0.5,8.229998638853431e-05,0.92,1,iot_sensors,baseline_linear
False,0.4182460736760662,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
True,0.41222197314958764,10.24888789259835,0.001206110986574794,0.92,0,iot_sensors,baseline_linear
True,0.35090616998819985,10.0036246799528,0.0011754530849940998,0.92,0,iot_sensors,baseline_linear
False,0.32872341396185034,0.5,8.299999171867967e-05,0.92,0,iot_sensors,baseline_linear
False,0.24694690625731952,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
False,0.42423730213865,0.5,8.430000161752105e-05,0.92,0,iot_sensors,baseline_linear
False,0.2731778782610331,0.5,8.349999552592635e-05,0.92,0,iot_sensors,baseline_linear
False,0.3625398155436685,0.5,8.800002979114652e-05,0.92,0,iot_sensors,baseline_linear
False,0.9176335181509682,0.5,8.259998867288232e-05,0.92,1,iot_sensors,baseline_linear
True,0.3379811527083977,9.95192461083359,0.0011689905763541987,0.92,0,iot_sensors,baseline_linear
False,0.8288663432753461,0.5,8.289999095723033e-05,0.92,1,iot_sensors,baseline_linear
True,0.42455877224268057,10.298235088970722,0.0012122793861213403,0.92,0,iot_sensors,baseline_linear
True,0.4402939635202827,10.36117585408113,0.0012201469817601414,0.92,0,iot_sensors,baseline_linear
False,0.2712946419884704,0.5,8.600001456215978e-05,0.92,0,iot_sensors,baseline_linear
False,0.34504122093657863,0.5,8.249998791143298e-05,0.92,0,iot_sensors,baseline_linear
False,0.27633540658777533,0.5,8.149998029693961e-05,0.92,0,iot_sensors,baseline_linear
True,0.33567056741585516,9.942682269663422,0.0011678352837079275,0.92,0,iot_sensors,baseline_linear
False,0.3066245132589473,0.5,8.159998105838895e-05,0.92,0,iot_sensors,baseline_linear
True,0.4218357672128865,10.287343068851547,0.0012109178836064434,0.92,0,iot_sensors,baseline_linear
True,0.356139964790305,10.02455985916122,0.0011780699823951525,0.92,0,iot_sensors,baseline_linear
False,0.29342182492381763,0.5,8.329999400302768e-05,0.92,0,iot_sensors,baseline_linear
True,0.22852530065407728,9.514101202616308,0.0011142626503270385,0.92,0,iot_sensors,baseline_linear
True,0.3698710115613922,10.07948404624557,0.001184935505780696,0.92,0,iot_sensors,baseline_linear
True,0.24971527231786642,9.598861089271466,0.0011248576361589334,0.92,0,iot_sensors,baseline_linear
False,0.8894328455571725,0.5,8.169998181983829e-05,0.92,1,iot_sensors,baseline_linear
True,0.24989888738301888,9.599595549532076,0.0011249494436915096,0.92,0,iot_sensors,baseline_linear
False,0.2836227559941167,0.5,8.369999704882503e-05,0.92,0,iot_sensors,baseline_linear
False,0.30488770036793666,0.5,8.38999985717237e-05,0.92,0,iot_sensors,baseline_linear
True,0.36091268647158364,10.043650745886335,0.0011804563432357919,0.92,0,iot_sensors,baseline_linear
True,0.338759932904317,9.955039731617267,0.0011693799664521584,0.92,0,iot_sensors,baseline_linear
False,0.6997849936827616,0.5,8.38999985717237e-05,0.92,1,iot_sensors,baseline_linear
False,0.348342594736273,0.5,8.319999324157834e-05,0.92,0,iot_sensors,baseline_linear
False,0.2977153610423945,0.5,8.189998334273696e-05,0.92,0,iot_sensors,baseline_linear
True,0.468238186808525,10.4729527472341,0.0012341190934042625,0.92,0,iot_sensors,baseline_linear
False,0.29492892024953965,0.5,8.269998943433166e-05,0.92,0,iot_sensors,baseline_linear
False,0.33434272996641695,0.5,8.239998714998364e-05,0.92,0,iot_sensors,baseline_linear
True,0.32391135662511705,9.895645426500469,0.0011619556783125584,0.92,0,iot_sensors,baseline_linear
True,0.31669360690055376,9.866774427602214,0.0011583468034502768,0.92,0,iot_sensors,baseline_linear
